Metallurgical Engineering,") Internship Mechanical, Electrical and Metallurgical Engineering 2019 (NTN Driveshaft / Columbus Indiana)",https://dejobs.org/columbus-in/internship-mechanical-electrical-and-metallurgical-engineering-2019-ntn-driveshaft-columbus-indiana/8DBC82729AEF44C7A9C91084C81558EC/job/?vs=25
Metallurgical Engineering,Lecturer I (Materials and Metallurgical Engineering) at the University of Ilorin,https://www.hotnigerianjobs.com/hotjobs/189675/lecturer-i-materials-and-metallurgical-engineering.html
Metallurgical Engineering,Assistant Lecturer (Materials and Metallurgical Engineering) at the University of Ilorin,https://www.hotnigerianjobs.com/hotjobs/189699/assistant-lecturer-materials-and-metallurgical-eng.html
Metallurgical Engineering,Senior Lecturer (Materials and Metallurgical Engineering) at the University of Ilorin,https://www.hotnigerianjobs.com/hotjobs/189739/senior-lecturer-materials-and-metallurgical-engine.html
Metallurgical Engineering,Chief Technologist (Materials and Metallurgical Engineering) at the University of Ilorin,https://www.hotnigerianjobs.com/hotjobs/189814/chief-technologist-materials-and-metallurgical-eng.html

